GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
0500000US38053,38053,"McKenzie County, North Dakota",32792,2610,45948,5980,25453,3076
0500000US38055,38055,"McLean County, North Dakota",31281,919,41527,1982,21753,1278
0500000US38057,38057,"Mercer County, North Dakota",33889,4239,55870,9637,17051,2492
0500000US38059,38059,"Morton County, North Dakota",32417,1339,41147,1920,28236,1597
0500000US38061,38061,"Mountrail County, North Dakota",32380,2375,42750,5084,25339,2162
0500000US38063,38063,"Nelson County, North Dakota",29591,2660,37000,3095,21409,1852
0500000US38065,38065,"Oliver County, North Dakota",35568,7642,48554,2225,24097,2907
0500000US38067,38067,"Pembina County, North Dakota",30879,1029,37106,2020,24985,1918
0500000US38069,38069,"Pierce County, North Dakota",24576,2622,32257,4772,20404,2467
0500000US38071,38071,"Ramsey County, North Dakota",27001,1108,32188,2483,24518,2332
0500000US38073,38073,"Ransom County, North Dakota",30062,1709,38266,2878,22438,3022
0500000US38075,38075,"Renville County, North Dakota",31563,3948,44583,5096,21767,1774
0500000US38077,38077,"Richland County, North Dakota",27345,1313,36339,1748,21405,1654
0500000US38079,38079,"Rolette County, North Dakota",28011,3567,31165,2198,26392,2228
0500000US38081,38081,"Sargent County, North Dakota",34083,1958,41616,3129,22482,2328
0500000US38083,38083,"Sheridan County, North Dakota",26089,1379,31118,6624,16513,3015
0500000US38085,38085,"Sioux County, North Dakota",25246,2288,24024,2634,26223,2939
0500000US38087,38087,"Slope County, North Dakota",30052,5623,32273,10394,17283,4862
0500000US38089,38089,"Stark County, North Dakota",32826,1654,45495,2652,23322,1452
0500000US38091,38091,"Steele County, North Dakota",26841,3889,36563,6509,20335,2875
0500000US38093,38093,"Stutsman County, North Dakota",30074,1728,35898,2306,23849,2810
0500000US38095,38095,"Towner County, North Dakota",32125,2036,46375,7173,22292,3572
0500000US38097,38097,"Traill County, North Dakota",31120,1436,38672,1633,22675,1913
0500000US38099,38099,"Walsh County, North Dakota",27908,1867,35179,3247,22851,2035
0500000US38101,38101,"Ward County, North Dakota",29528,1521,35963,1406,22497,1302
0500000US38103,38103,"Wells County, North Dakota",26085,1570,36033,7166,20275,3723
0500000US38105,38105,"Williams County, North Dakota",39677,2912,55278,5386,23523,1816
0500000US39001,39001,"Adams County, Ohio",25967,1512,30709,2981,22042,1865
0500000US39003,39003,"Allen County, Ohio",24051,815,31009,1100,19277,1134
0500000US39005,39005,"Ashland County, Ohio",25377,783,31897,1328,20207,1315
0500000US39007,39007,"Ashtabula County, Ohio",24478,764,30465,778,20585,839
0500000US39009,39009,"Athens County, Ohio",11833,766,14960,1587,9598,698
0500000US39011,39011,"Auglaize County, Ohio",30359,858,38276,1417,22517,1362
0500000US39013,39013,"Belmont County, Ohio",24153,1158,28741,1924,20347,798
0500000US39015,39015,"Brown County, Ohio",25357,1251,31629,3055,21317,1408
0500000US39017,39017,"Butler County, Ohio",30361,450,37458,961,24518,851
0500000US39019,39019,"Carroll County, Ohio",26356,1340,34995,2363,17909,2030
0500000US39021,39021,"Champaign County, Ohio",26881,1224,33712,2656,22129,1316
0500000US39023,39023,"Clark County, Ohio",25720,647,31571,885,21756,595
0500000US39025,39025,"Clermont County, Ohio",32462,752,39966,1259,26920,853
0500000US39027,39027,"Clinton County, Ohio",26154,1306,32239,1395,20606,1437
0500000US39029,39029,"Columbiana County, Ohio",24816,895,31782,1065,19273,951
0500000US39031,39031,"Coshocton County, Ohio",25210,1396,34043,2134,17507,1042
0500000US39033,39033,"Crawford County, Ohio",25310,1066,31739,1244,19973,1399
0500000US39035,39035,"Cuyahoga County, Ohio",30473,205,35281,557,26283,278
0500000US39037,39037,"Darke County, Ohio",26990,745,34969,1306,20804,1092
0500000US39039,39039,"Defiance County, Ohio",26654,1132,32990,1453,20591,1215
0500000US39041,39041,"Delaware County, Ohio",46558,1158,60137,1990,34652,1381
0500000US39043,39043,"Erie County, Ohio",26917,953,34151,1859,21166,889
0500000US39045,39045,"Fairfield County, Ohio",31804,701,39890,1572,25901,960
0500000US39047,39047,"Fayette County, Ohio",24427,1786,30516,1448,20223,1285
0500000US39049,39049,"Franklin County, Ohio",31278,213,34641,525,27905,445
0500000US39051,39051,"Fulton County, Ohio",29698,1486,35554,2197,22419,1021
0500000US39053,39053,"Gallia County, Ohio",25509,2202,32240,2356,20361,1380
0500000US39055,39055,"Geauga County, Ohio",35327,1061,43926,2008,26578,1119
0500000US39057,39057,"Greene County, Ohio",30123,799,40737,1154,22582,1044
0500000US39059,39059,"Guernsey County, Ohio",24969,1173,30043,1653,19434,1045
0500000US39061,39061,"Hamilton County, Ohio",30802,258,36109,477,26206,390
0500000US39063,39063,"Hancock County, Ohio",28101,1418,35620,1085,21443,932
0500000US39065,39065,"Hardin County, Ohio",20472,1357,27226,2550,16033,1164
0500000US39067,39067,"Harrison County, Ohio",25030,1273,36471,1873,16828,1169
0500000US39069,39069,"Henry County, Ohio",28310,2076,37905,2594,21420,1375
0500000US39071,39071,"Highland County, Ohio",25730,1094,30734,1728,20154,3279
0500000US39073,39073,"Hocking County, Ohio",26418,1529,32883,1535,20737,1786
0500000US39075,39075,"Holmes County, Ohio",24135,1091,31353,748,15561,1061
0500000US39077,39077,"Huron County, Ohio",27465,1502,34580,1416,20832,1196
0500000US39079,39079,"Jackson County, Ohio",26108,1315,31699,2227,20925,1197
0500000US39081,39081,"Jefferson County, Ohio",25868,784,33297,1236,19147,1111
0500000US39083,39083,"Knox County, Ohio",26881,1075,33777,1483,20271,1307
0500000US39085,39085,"Lake County, Ohio",32838,672,40422,824,26843,620
0500000US39087,39087,"Lawrence County, Ohio",27310,1003,31988,1146,22808,1334
0500000US39089,39089,"Licking County, Ohio",30311,653,36081,1477,25046,912
0500000US39091,39091,"Logan County, Ohio",27554,1350,32189,1025,21630,1813
0500000US39093,39093,"Lorain County, Ohio",29735,656,37157,1064,23460,784
0500000US39095,39095,"Lucas County, Ohio",26065,369,31737,616,21951,400
0500000US39097,39097,"Madison County, Ohio",29319,1774,33290,1710,24721,2546
0500000US39099,39099,"Mahoning County, Ohio",25052,574,31090,649,20443,507
0500000US39101,39101,"Marion County, Ohio",26995,869,31717,1156,23019,1707
0500000US39103,39103,"Medina County, Ohio",34124,1044,46046,1280,25668,913
0500000US39105,39105,"Meigs County, Ohio",24276,2071,31615,1948,19363,1971
0500000US39107,39107,"Mercer County, Ohio",30141,1029,38106,1618,21355,953
0500000US39109,39109,"Miami County, Ohio",30120,904,37324,1339,22186,959
0500000US39111,39111,"Monroe County, Ohio",25467,2066,34694,3892,18261,2214
0500000US39113,39113,"Montgomery County, Ohio",26815,402,31563,614,23051,548
0500000US39115,39115,"Morgan County, Ohio",23454,2496,29139,2846,17399,1808
0500000US39117,39117,"Morrow County, Ohio",28641,2975,33929,1820,22539,2000
0500000US39119,39119,"Muskingum County, Ohio",25099,912,31402,805,19773,890
0500000US39121,39121,"Noble County, Ohio",17279,3408,12277,2859,21667,1388
0500000US39123,39123,"Ottawa County, Ohio",30168,1514,40039,1891,22321,912
0500000US39125,39125,"Paulding County, Ohio",26535,1301,35107,2900,20848,1863
0500000US39127,39127,"Perry County, Ohio",26326,1108,32866,2108,20724,1018
0500000US39129,39129,"Pickaway County, Ohio",31193,1336,35563,1777,25708,1284
0500000US39131,39131,"Pike County, Ohio",26341,1428,31908,2110,21559,1655
0500000US39133,39133,"Portage County, Ohio",25115,609,31966,754,19071,892
0500000US39135,39135,"Preble County, Ohio",27474,1216,34969,2114,21277,1177
0500000US39137,39137,"Putnam County, Ohio",32040,902,38987,2904,25174,1426
0500000US39139,39139,"Richland County, Ohio",26274,548,32405,1164,21363,658
0500000US39141,39141,"Ross County, Ohio",27548,2134,35605,1835,22128,1618
0500000US39143,39143,"Sandusky County, Ohio",27359,972,36622,1184,20379,941
0500000US39145,39145,"Scioto County, Ohio",24390,1692,31094,1559,20002,1407
0500000US39147,39147,"Seneca County, Ohio",25555,925,31257,1010,20209,1204
0500000US39149,39149,"Shelby County, Ohio",29903,1365,37772,2171,22134,1099
0500000US39151,39151,"Stark County, Ohio",26338,417,33031,1063,21032,466
0500000US39153,39153,"Summit County, Ohio",30703,380,37216,701,25578,374
0500000US39155,39155,"Trumbull County, Ohio",26220,521,32846,1023,21122,515
0500000US39157,39157,"Tuscarawas County, Ohio",26370,643,32804,1481,19453,1076
0500000US39159,39159,"Union County, Ohio",35609,1188,45765,2707,26411,1402
0500000US39161,39161,"Van Wert County, Ohio",27854,1805,33691,1613,21968,957
0500000US39163,39163,"Vinton County, Ohio",25553,1378,30740,2079,19238,2626
0500000US39165,39165,"Warren County, Ohio",39263,1064,50996,1077,28533,1624
0500000US39167,39167,"Washington County, Ohio",26129,1099,33159,2130,21003,1122
0500000US39169,39169,"Wayne County, Ohio",26422,628,34415,1093,18841,1011
0500000US39171,39171,"Williams County, Ohio",25759,995,32536,1692,20923,1123
0500000US39173,39173,"Wood County, Ohio",25772,719,31721,1111,21257,879
0500000US39175,39175,"Wyandot County, Ohio",26585,913,32554,2094,20897,1162
0500000US40001,40001,"Adair County, Oklahoma",22082,756,24526,1219,20370,850
0500000US40003,40003,"Alfalfa County, Oklahoma",22036,1914,24167,6555,19817,2980
0500000US40005,40005,"Atoka County, Oklahoma",21885,848,26177,1873,18949,1369
0500000US40007,40007,"Beaver County, Oklahoma",30409,1658,36698,2418,22450,3282
0500000US40009,40009,"Beckham County, Oklahoma",28176,2879,34535,5095,21629,1881
0500000US40011,40011,"Blaine County, Oklahoma",24643,2230,26983,4944,23002,1724
0500000US40013,40013,"Bryan County, Oklahoma",24558,1109,28532,1731,20345,1478
0500000US40015,40015,"Caddo County, Oklahoma",24523,1344,28894,2335,21064,1642
0500000US40017,40017,"Canadian County, Oklahoma",33447,1016,41053,1025,27183,928
0500000US40019,40019,"Carter County, Oklahoma",25936,1169,32355,1541,20902,810
0500000US40021,40021,"Cherokee County, Oklahoma",22615,1353,25614,1505,20165,1346
0500000US40023,40023,"Choctaw County, Oklahoma",22463,2353,26722,1525,19078,1543
0500000US40025,40025,"Cimarron County, Oklahoma",25827,2296,31333,2799,17784,3911
0500000US40027,40027,"Cleveland County, Oklahoma",29284,913,35072,1106,23916,769
0500000US40029,40029,"Coal County, Oklahoma",24082,2102,30234,2943,19269,2562
0500000US40031,40031,"Comanche County, Oklahoma",25753,788,30382,778,19873,1042
0500000US40033,40033,"Cotton County, Oklahoma",25571,2152,31822,2754,20986,1384
0500000US40035,40035,"Craig County, Oklahoma",24668,1328,26773,920,21196,2418
0500000US40037,40037,"Creek County, Oklahoma",28903,1379,35791,1216,21584,849
0500000US40039,40039,"Custer County, Oklahoma",23888,1835,28415,3954,17810,1967
0500000US40041,40041,"Delaware County, Oklahoma",22578,1300,27367,2019,18580,1685
0500000US40043,40043,"Dewey County, Oklahoma",31682,1490,37361,3522,22551,4351
0500000US40045,40045,"Ellis County, Oklahoma",31411,1592,39250,5977,22500,3782
0500000US40047,40047,"Garfield County, Oklahoma",26289,965,33514,2240,19197,1423
0500000US40049,40049,"Garvin County, Oklahoma",27474,1875,33285,3447,21422,996
0500000US40051,40051,"Grady County, Oklahoma",29078,2143,37247,2073,21998,1104
0500000US40053,40053,"Grant County, Oklahoma",29973,2088,38594,2975,20638,1871
0500000US40055,40055,"Greer County, Oklahoma",24272,3763,30123,4663,18239,3999
0500000US40057,40057,"Harmon County, Oklahoma",16233,3103,16389,8566,16146,2751
0500000US40059,40059,"Harper County, Oklahoma",27253,4537,35938,1732,17107,4742
0500000US40061,40061,"Haskell County, Oklahoma",23536,2130,31630,2339,15855,2000
0500000US40063,40063,"Hughes County, Oklahoma",22415,1246,28362,3469,18618,1524
0500000US40065,40065,"Jackson County, Oklahoma",25779,1478,31094,1330,19118,2190
0500000US40067,40067,"Jefferson County, Oklahoma",23063,2216,31847,2001,16413,1248
0500000US40069,40069,"Johnston County, Oklahoma",24881,2235,30568,3266,20394,1956
0500000US40071,40071,"Kay County, Oklahoma",24618,827,31041,1102,19265,1056
0500000US40073,40073,"Kingfisher County, Oklahoma",30506,2056,40257,3526,21356,1626
0500000US40075,40075,"Kiowa County, Oklahoma",24448,1777,29121,1860,18247,2639
0500000US40077,40077,"Latimer County, Oklahoma",26442,2584,32175,2044,21491,1286
0500000US40079,40079,"Le Flore County, Oklahoma",22986,1270,30205,2013,18490,866
0500000US40081,40081,"Lincoln County, Oklahoma",26823,1056,34428,2835,19504,1635
0500000US40083,40083,"Logan County, Oklahoma",28153,1842,35096,2515,22611,2633
0500000US40085,40085,"Love County, Oklahoma",25092,1896,27243,3421,22596,1964
0500000US40087,40087,"McClain County, Oklahoma",31427,1553,39536,3629,23474,2414
0500000US40089,40089,"McCurtain County, Oklahoma",22280,1166,28665,2466,16674,1216
0500000US40091,40091,"McIntosh County, Oklahoma",23679,1619,27939,2717,20533,1748
0500000US40093,40093,"Major County, Oklahoma",27977,3271,35571,4942,20711,2239
0500000US40095,40095,"Marshall County, Oklahoma",24344,2017,30088,3128,19559,2765
0500000US40097,40097,"Mayes County, Oklahoma",27196,1443,34849,3258,19874,1688
0500000US40099,40099,"Murray County, Oklahoma",27166,3092,31786,1510,20499,1986
0500000US40101,40101,"Muskogee County, Oklahoma",23878,1424,29176,1904,19171,1580
0500000US40103,40103,"Noble County, Oklahoma",27326,1723,32881,2278,21360,1307
0500000US40105,40105,"Nowata County, Oklahoma",26538,1197,32770,1864,21081,1783
0500000US40107,40107,"Okfuskee County, Oklahoma",22148,1645,28588,3217,18290,1763
0500000US40109,40109,"Oklahoma County, Oklahoma",27022,282,31275,401,23110,505
0500000US40111,40111,"Okmulgee County, Oklahoma",24688,1318,28249,2241,21668,979
0500000US40113,40113,"Osage County, Oklahoma",30606,780,39029,2544,22288,1466
0500000US40115,40115,"Ottawa County, Oklahoma",21984,539,25821,872,18890,772
0500000US40117,40117,"Pawnee County, Oklahoma",26513,1162,32379,2179,23099,1136
0500000US40119,40119,"Payne County, Oklahoma",16574,667,18813,2019,14755,1272
0500000US40121,40121,"Pittsburg County, Oklahoma",26392,959,33546,1865,21461,1134
0500000US40123,40123,"Pontotoc County, Oklahoma",25045,918,28347,2231,21491,1333
0500000US40125,40125,"Pottawatomie County, Oklahoma",25338,853,31761,875,20526,874
0500000US40127,40127,"Pushmataha County, Oklahoma",20120,1409,26104,1492,16361,1650
0500000US40129,40129,"Roger Mills County, Oklahoma",29093,3377,37845,4257,19344,2924
0500000US40131,40131,"Rogers County, Oklahoma",33656,941,42819,1291,25211,931
0500000US40133,40133,"Seminole County, Oklahoma",23151,977,28835,2217,18738,1105
0500000US40135,40135,"Sequoyah County, Oklahoma",25225,1215,29602,1858,20785,1437
0500000US40137,40137,"Stephens County, Oklahoma",26756,954,36549,1775,19829,1137
0500000US40139,40139,"Texas County, Oklahoma",26821,1274,30727,1260,21126,1659
0500000US40141,40141,"Tillman County, Oklahoma",24263,1821,26887,2621,19851,2204
0500000US40143,40143,"Tulsa County, Oklahoma",29646,383,35262,534,23835,348
0500000US40145,40145,"Wagoner County, Oklahoma",31563,790,40066,1650,25136,941
0500000US40147,40147,"Washington County, Oklahoma",28615,1775,34226,2249,23638,2130
0500000US40149,40149,"Washita County, Oklahoma",31015,1511,37946,2888,22354,2371
0500000US40151,40151,"Woods County, Oklahoma",21650,1192,30355,6697,18502,2608
0500000US40153,40153,"Woodward County, Oklahoma",29054,2421,39026,3840,20360,2410
0500000US41001,41001,"Baker County, Oregon",22276,1784,29073,4155,18200,1547
0500000US41003,41003,"Benton County, Oregon",20117,736,24109,1479,15816,1190
0500000US41005,41005,"Clackamas County, Oregon",34266,829,42910,790,26872,753
0500000US41007,41007,"Clatsop County, Oregon",22881,1449,29497,1977,18084,1394
0500000US41009,41009,"Columbia County, Oregon",31099,1168,43136,3896,22967,1679
0500000US41011,41011,"Coos County, Oregon",21794,1175,25554,1472,18400,2645
